app_name,vuln_name,vuln_desc,severity,grade,app_context
ssolan.tr.omnitest.corpnet.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL channels. This is an important security protection for session cookies.Impact: NoneRequest: POST /capGui/?url=https://saleslan.tr.omnitest.corpnet.pl/internet-domowy%253F1P HTTP/1.1Content-Type: application/x-www-form-urlencodedCookie: JSESSIONID=64E5795957B425CC702025B3A56BF356Accept: */*Accept-Encoding: gzip,deflateContent-Length: 565Host: ssolan.tr.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21Connection: Keep-aliveredirectToAd=&chosenAuthenticationMethod=1&encryptedParameters=PTxI8q2QyieKDcg1JHXtj/lbV5bOwP8iIlUZyyqM9tjAWGcYNqfQRzeJ5OZsEfPw5xg4QKZ4jth9vQjDKtbyTxKgxAMdD8wGfiOQ1HYnOFtc9ZUZHBUmw6HnuoRA9%2Bp8QzDltwidxFy3BEmoUUPpPc3wQnh3ikla8VY0cKwuOSHcm9Vd4IO7CGoRB1r5YSWLDd/W0AmqVOVBQ3VLd6K7Z5E5vdp09Kh/y3ykkn4JbwJ7Uw7KthDCgASYH1J/UPsEjeLvwn3J4OKFFwAy75H03yx5xc2%2BPQWhoFcwZrMIuqU=&isActive=true&loginParameters['RelayState']=1&loginParameters['SAMLRequest']=1&loginParameters['passwordChangeWasSuccessful']=1&queryParameters=1&requestTokenId=a026f9b8-4e93-4391-9671-7e702dbbdb86",Low,1,type webapp client employe domain LANWANCPDF0TP
addressmanagement.dockerpregl.k9s.omnitest.corpnet.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL/TLS channels. This is an important security protection for session cookies.Impact: Cookies could be sent over unencrypted channels.Request: GET /addressmanagement/api/addressManagement/v1/ HTTP/1.1Referer: https://addressmanagement.dockerpregl.k9s.omnitest.corpnet.pl/addressmanagement/api/addressManagement/v1/postalCodes?fields=postalCode&offset=0&limit=10&postalCode=45Cookie: JSESSIONID=616078E7D89371504D13A5B23872135FAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: addressmanagement.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Low,1,type webapp client employe domain LANWANCPDF0TP
wwt.dockerpregl.k9s.omnitest.corpnet.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL/TLS channels. This is an important security protection for session cookies.Impact: Cookies could be sent over unencrypted channels.Request: GET /wwt/api/wwt/v1/ HTTP/1.1Referer: http://wwt.dockerpregl.k9s.omnitest.corpnet.pl/wwt/api/wwt/v1/attributes?cityCbsId=91189&streetCbsId=122467&propertyNumber=59e&apartment=1Cookie: JSESSIONID=4978A61D6E664441307B5C19ABBDF2B9Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: wwt.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Low,1,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL channels. This is an important security protection for session cookies.Impact: NoneRequest: GET /helloorange/ HTTP/1.1Cookie: JSESSIONID=A3A9A7141DE7ADDD73A84E3943A3F555Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21Connection: Keep-alive",Low,1,type webapp client employe domain LANWANCPDF0TP
helloorange.dockerpregl.k9s.omnitest.corpnet.pl/,Cookie(s) without Secure flag set,"Description: This cookie does not have the Secure flag set. When a cookie is set with the Secure flag, it instructs the browser that the cookie can only be accessed over secure SSL channels. This is an important security protection for session cookies.Impact: NoneRequest: GET /examples/jsp/xml/xml.jsp HTTP/1.1Authorization: Basic YW5vbnltb3VzOmFub255bW91cw==Accept: */*Accept-Encoding: gzip,deflateHost: helloorange.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21Connection: Keep-alive",Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.203/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//p06lboeb</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
orange.jobs/jobs/password.do,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
172.30.68.204/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//fab197p9</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.206/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//zxg27700</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.207/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//s19atz3s</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.210/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//ckt6afyx</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.205/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//cgx4pabg</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.208/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//rx3xwqg7</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.209/robots.txt,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into the value of a tag attribute which can contain JavaScript. The payload <b>javascript:alert(1)//jomakurc</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This proof-of-concept attack demonstrates that it is possible to inject arbitrary JavaScript into the application's response.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
orange.jobs/site/en-internships/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/en-consultancy/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-reseau/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/zamawiam-dane-do-umowy,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into a JavaScript string which is encapsulated in single quotation marks. The payload <b>pdryo';syp1p</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This behavior demonstrates that it is possible to terminate the JavaScript string into which our data is being copied. An attempt was made to identify a full proof-of-concept attack for injecting arbitrary JavaScript but this was not successful. You should manually examine the application's behavior and attempt to identify any unusual input validation or other obstacles that may be in place.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain Internet
www.orange.pl/przedluzam-dane-do-umowy,Cross-site scripting (reflected),"The value of the <b>Referer</b> HTTP header is copied into a JavaScript string which is encapsulated in single quotation marks. The payload <b>ofoir';d7bb5</b> was submitted in the Referer HTTP header. This input was echoed unmodified in the application's response.<br><br>This behavior demonstrates that it is possible to terminate the JavaScript string into which our data is being copied. An attempt was made to identify a full proof-of-concept attack for injecting arbitrary JavaScript but this was not successful. You should manually examine the application's behavior and attempt to identify any unusual input validation or other obstacles that may be in place.<br><br>Because the user data that is copied into the response is submitted within a request header, the application's behavior is not trivial to exploit in an attack against another user. In the past, methods have existed of using client-side technologies such as Flash to cause another user to make a request containing an arbitrary HTTP header. If you can use such a technique, you can probably leverage it to exploit the XSS flaw. This limitation partially mitigates the impact of the vulnerability.",Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-apprentissage/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-home/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-donnees-personnelles/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-relationclient/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/en-cybersecurity/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-professionnalisation/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/jobs/login.do,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/en-search/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/en-legal-matters/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/en-postdoc/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
orange.jobs/site/fr-developpement/Conquerir-de-nouveaux-territoires.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/swiat-orange/5g-w-orange/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/oferta-orange/co-to-jest-orange-smart-care/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/swiat-orange/bilety-miejskie-kupuj-w-aplikacji-plac-z-orange/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/twoj-internet/co-to-jest-ransomware-i-jak-sie-zabezpieczyc-przed-zlosliwym-oprogramowaniem/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/tag/smartfony/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/oferta-orange/smartfon-bezramkowy-telefony-bez-ramki-coraz-popularniejsze/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/twoj-internet/co-to-jest-malware/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/tag/uslugi-dodatkowe/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/swiat-orange/masz-numer-w-orange-dolicz-zakupy-w-google-play-do-rachunku-za-abonament/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/oferta-orange/czym-roznia-sie-od-siebie-modele-smartfonow-iphone-i-ktory-wybrac/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/swiat-orange/od-1g-do-5g-czyli-historia-technologii-mobilnej/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/twoj-internet/co-to-jest-phishing-i-jak-sie-przed-nim-bronic/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/poradnik/swiat-orange/dolicz-do-rachunku-i-zamow-z-orange-bezpieczne-i-wygodne-metody-platnosci/,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.URL</b> and passed to <b>document.location</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/view/uslugi-dodatkowe,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.href</b> and passed to <b>window.location.href</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/view/uslugi-dodatkowe,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.href</b> and passed to <b>window.location.href</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/view/uslugi-dodatkowe,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.href</b> and passed to <b>window.location.href</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/view/uslugi-dodatkowe,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.href</b> and passed to <b>window.location.href</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/view/uslugi-dodatkowe,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.href</b> and passed to <b>window.location</b>.,Low,1,type webapp client customer domain Internet
10.236.42.102/,Password field with autocomplete enabled,The page contains a form with the following action URL:<ul><li>https://10.236.42.102/login.php</li></ul>The form contains the following password field with autocomplete enabled:<ul><li>pass</li></ul>,Low,0,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.42.102/index.php,Password field with autocomplete enabled,The page contains a form with the following action URL:<ul><li>https://10.236.42.102/login.php</li></ul>The form contains the following password field with autocomplete enabled:<ul><li>pass</li></ul>,Low,0,type webapp client customer domain CPDBRAMKARZINTERNETBETP
mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js</li></ul>The form contains the following password field:<ul><li>password</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js</li></ul>The form contains the following password field:<ul><li>password</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js</li></ul>The form contains the following password field:<ul><li>password</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es2015.e0e907e0113c18a3b962.js</li></ul>The form contains the following password fields:<ul><li>password</li><li>rePass</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js</li></ul>The form contains the following password field:<ul><li>password</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js,Password submitted using GET method,"The page contains a form with the following action URL, which is submitted using the GET method:<ul><li>https://mixer-stage.corpnet.pl/main-es5.e0e907e0113c18a3b962.js</li></ul>The form contains the following password fields:<ul><li>password</li><li>rePass</li></ul>",Low,1,type webapp client employe domain LANWANCPDF0TP
pracownieorange.pl/zarejestruj/,Password field with autocomplete enabled,The page contains a form with the following action URL:<ul><li>https://pracownieorange.pl/zarejestruj/</li></ul>The form contains the following password fields with autocomplete enabled:<ul><li>fos_user_registration_form[plainPassword][first]</li><li>fos_user_registration_form[plainPassword][second]</li></ul>,Low,0,type webapp client customer domain Internet
pracownieorange.pl/login,Password field with autocomplete enabled,The page contains a form with the following action URL:<ul><li>https://pracownieorange.pl/login_check</li></ul>The form contains the following password field with autocomplete enabled:<ul><li>_password</li></ul>,Low,0,type webapp client customer domain Internet
pracownieorange.pl/login_check,Password field with autocomplete enabled,The page contains a form with the following action URL:<ul><li>https://pracownieorange.pl/login_check</li></ul>The form contains the following password field with autocomplete enabled:<ul><li>_password</li></ul>,Low,0,type webapp client customer domain Internet
172.30.58.150:9999/,Cleartext submission of password,"The response asks the user to enter credentials for Basic HTTP authentication. If these are supplied, they will be submitted over clear-text HTTP (in Base64-encoded form).",High,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
31.61.132.19/,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
31.61.132.19/bootstrap/js/bootstrap.min.js,Strict transport security not enforced,Empty,Low,0,type webapp client customer domain Internet
mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/456,Sensitive page could be cached,"Description: This page contains possible sensitive information (e.g. a password parameter) and could be potentially cached. Even in secure SSL channels sensitive data could be stored by intermediary proxies and SSL terminators. To prevent this, a Cache-Control header should be specified.Impact: Possible sensitive information disclosure.Request: GET /databucket2/api/buckets/int-api-users/bundles/456?userName= HTTP/1.1Referer: https://mtxx-tools.dopapp.pl/databucket2/api/buckets/int-api-users/bundles/456?userName=Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: mtxx-tools.dopapp.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Proxy-Connection: Keep-aliveAuthorization: Basic ZGF0YS1idWNrZXQ6NzZnaVBmMldpNmljNFFHTjJadlFMZlpHd0s=X-Correlation-Id: test_automation_20200415_030300_itno2y2nimContent-Type: application/json",Low,1,type webapp client customer domain Internet
wwt.dockerpregl.k9s.omnitest.corpnet.pl/wwt/api/wwt/v1/attributes,Session token in URL,"Description: This application contains a session token in the query parameters. A session token is sensitive information and should not be stored in the URL. URLs could be logged or leaked via the Referer header.Impact: Possible sensitive information disclosure.Request: GET /wwt/api/wwt/v1/attributes?apartment=1&cityCbsId=91189&propertyNumber=59e&streetCbsId=122467 HTTP/1.1Referer: http://wwt.dockerpregl.k9s.omnitest.corpnet.pl/wwt/api/wwt/v1/attributes?cityCbsId=91189&streetCbsId=122467&propertyNumber=59e&apartment=1Accept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8Accept-Encoding: gzip,deflateHost: wwt.dockerpregl.k9s.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36Connection: Keep-alive: ",Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/view/abonament-komorkowy-dla-firm,Source code disclosure,The application appears to disclose some server-side source code written in PHP.,Low,1,type webapp client customer domain Internet
www.orange.pl/abonament-komorkowy-dla-firm,Source code disclosure,The application appears to disclose some server-side source code written in PHP.,Low,1,type webapp client customer domain Internet
ssolan.tr.omnitest.corpnet.pl/,Session Cookie scoped to parent domain,"Description: This session cookie is scoped to the parent domain instead of a sub-domain. If a cookie is scoped to a parent domain, then this cookie will be accessible by the parent domain and also by any other sub-domains of the parent domain. This could lead to security problems.Impact: NoneRequest: POST /capGui/?url=https://saleslan.tr.omnitest.corpnet.pl/internet-domowy%253F1P HTTP/1.1Content-Type: application/x-www-form-urlencodedCookie: JSESSIONID=64E5795957B425CC702025B3A56BF356Accept: */*Accept-Encoding: gzip,deflateContent-Length: 565Host: ssolan.tr.omnitest.corpnet.plUser-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21Connection: Keep-aliveredirectToAd=&chosenAuthenticationMethod=1&encryptedParameters=PTxI8q2QyieKDcg1JHXtj/lbV5bOwP8iIlUZyyqM9tjAWGcYNqfQRzeJ5OZsEfPw5xg4QKZ4jth9vQjDKtbyTxKgxAMdD8wGfiOQ1HYnOFtc9ZUZHBUmw6HnuoRA9%2Bp8QzDltwidxFy3BEmoUUPpPc3wQnh3ikla8VY0cKwuOSHcm9Vd4IO7CGoRB1r5YSWLDd/W0AmqVOVBQ3VLd6K7Z5E5vdp09Kh/y3ykkn4JbwJ7Uw7KthDCgASYH1J/UPsEjeLvwn3J4OKFFwAy75H03yx5xc2%2BPQWhoFcwZrMIuqU=&isActive=true&loginParameters['RelayState']=1&loginParameters['SAMLRequest']=1&loginParameters['passwordChangeWasSuccessful']=1&queryParameters=1&requestTokenId=a026f9b8-4e93-4391-9671-7e702dbbdb86",Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.67.203/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
